status,recovered_abs_path,destination_path,action,confidence,reviewer_note,phase2_decision
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/engines/MelodyEngine.h,src/engines/MelodyEngine.h,manual_review_required,0.9962,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/engines/PadEngine.cpp,src/engines/PadEngine.cpp,manual_review_required,0.9935,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/engines/PadEngine.h,src/engines/PadEngine.h,manual_review_required,0.9936,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/export/StemExporter.cpp,src/export/StemExporter.cpp,manual_review_required,0.9999,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/groove/GrooveEngine.cpp,src/groove/GrooveEngine.cpp,manual_review_required,0.9589,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/groove/OnsetDetector.cpp,src/groove/OnsetDetector.cpp,manual_review_required,0.9664,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/groove/RhythmQuantizer.cpp,src/groove/RhythmQuantizer.cpp,manual_review_required,0.9729,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/gui/main_window.cpp,src/gui/main_window.cpp,manual_review_required,0.9760,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/harmony/HarmonyEngine.cpp,src/harmony/HarmonyEngine.cpp,manual_review_required,0.9806,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/learning/PreferenceTracker.cpp,src/learning/PreferenceTracker.cpp,manual_review_required,0.9908,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/learning/PreferenceTracker.h,src/learning/PreferenceTracker.h,manual_review_required,0.9980,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/midi/MidiBuilder.cpp,src/midi/MidiBuilder.cpp,manual_review_required,0.9999,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/midi/MidiExporter.cpp,src/midi/MidiExporter.cpp,manual_review_required,0.9998,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/midi/MidiGenerator.cpp,src/midi/MidiGenerator.cpp,manual_review_required,0.9991,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/midi/MidiGenerator.h,src/midi/MidiGenerator.h,manual_review_required,0.9953,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/midi/MidiIO.cpp,src/midi/MidiIO.cpp,manual_review_required,0.9698,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/midi/MidiSequence.cpp,src/midi/MidiSequence.cpp,manual_review_required,0.9949,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ml/MLBridge.cpp,src/ml/MLBridge.cpp,manual_review_required,1.0000,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ml/MLBridge.h,src/ml/MLBridge.h,manual_review_required,1.0000,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ml/NodeMLMapper.cpp,src/ml/NodeMLMapper.cpp,manual_review_required,0.9994,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ml/NodeMLMapper.h,src/ml/NodeMLMapper.h,manual_review_required,0.9986,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ml/ONNXInference.cpp,src/ml/ONNXInference.cpp,manual_review_required,0.9939,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ml/ONNXInference.h,src/ml/ONNXInference.h,manual_review_required,0.9994,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/music_theory/MusicTheoryBrain.cpp,src/music_theory/MusicTheoryBrain.cpp,manual_review_required,0.9996,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/music_theory/Types.h,src/music_theory/Types.h,manual_review_required,0.9999,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/music_theory/core/CoreTheoryEngine.cpp,src/music_theory/core/CoreTheoryEngine.cpp,manual_review_required,0.9999,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/music_theory/core/CoreTheoryEngine.h,src/music_theory/core/CoreTheoryEngine.h,manual_review_required,0.9985,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/music_theory/knowledge/KnowledgeGraph.cpp,src/music_theory/knowledge/KnowledgeGraph.cpp,manual_review_required,0.9995,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/music_theory/knowledge/KnowledgeGraph.h,src/music_theory/knowledge/KnowledgeGraph.h,manual_review_required,0.9997,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/music_theory/rhythm/RhythmEngine.cpp,src/music_theory/rhythm/RhythmEngine.cpp,manual_review_required,0.9996,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/osc/OSCClient.cpp,src/osc/OSCClient.cpp,manual_review_required,0.9991,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/osc/OSCHub.cpp,src/osc/OSCHub.cpp,manual_review_required,0.9807,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/osc/OSCMessage.cpp,src/osc/OSCMessage.cpp,manual_review_required,0.9872,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/osc/OSCServer.cpp,src/osc/OSCServer.cpp,manual_review_required,0.9890,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/osc/RTMessageQueue.cpp,src/osc/RTMessageQueue.cpp,manual_review_required,0.9903,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginEditor.cpp,src/plugin/PluginEditor.cpp,manual_review_required,0.9974,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginEditor.h,src/plugin/PluginEditor.h,manual_review_required,0.9943,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginProcessor.cpp,src/plugin/PluginProcessor.cpp,manual_review_required,0.9924,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/plugin/PluginProcessor.h,src/plugin/PluginProcessor.h,manual_review_required,0.9889,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/project/ProjectFile.cpp,src/project/ProjectFile.cpp,manual_review_required,0.9889,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/AIGenerationDialog.cpp,src/ui/AIGenerationDialog.cpp,manual_review_required,0.9984,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/AIGenerationDialog.h,src/ui/AIGenerationDialog.h,manual_review_required,0.9987,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/ChordDisplay.cpp,src/ui/ChordDisplay.cpp,manual_review_required,0.9982,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/EmotionRadar.cpp,src/ui/EmotionRadar.cpp,manual_review_required,0.9992,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/EmotionWheel.cpp,src/ui/EmotionWheel.cpp,manual_review_required,0.9995,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/EmotionWorkstation.cpp,src/ui/EmotionWorkstation.cpp,manual_review_required,0.9878,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/EmotionWorkstation.h,src/ui/EmotionWorkstation.h,manual_review_required,0.9924,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/GenerateButton.cpp,src/ui/GenerateButton.cpp,manual_review_required,0.9997,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/KellyLookAndFeel.cpp,src/ui/KellyLookAndFeel.cpp,manual_review_required,0.9992,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/LyricDisplay.cpp,src/ui/LyricDisplay.cpp,manual_review_required,0.9970,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/MidiEditor.cpp,src/ui/MidiEditor.cpp,manual_review_required,0.9998,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/MidiKompanionLookAndFeel.cpp,src/ui/MidiKompanionLookAndFeel.cpp,manual_review_required,0.9992,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/MixerConsolePanel.cpp,src/ui/MixerConsolePanel.cpp,manual_review_required,0.9935,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/MixerConsolePanel.h,src/ui/MixerConsolePanel.h,manual_review_required,0.9998,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/MusicTheoryPanel.cpp,src/ui/MusicTheoryPanel.cpp,manual_review_required,0.9991,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/PianoRollPreview.cpp,src/ui/PianoRollPreview.cpp,manual_review_required,0.9937,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/ScoreEntryPanel.cpp,src/ui/ScoreEntryPanel.cpp,manual_review_required,0.9956,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/ScoreEntryPanel.h,src/ui/ScoreEntryPanel.h,manual_review_required,0.9989,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/SidePanel.cpp,src/ui/SidePanel.cpp,manual_review_required,0.9892,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/SuggestionOverlay.cpp,src/ui/SuggestionOverlay.cpp,manual_review_required,0.9995,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/SuggestionOverlay.h,src/ui/SuggestionOverlay.h,manual_review_required,0.9980,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/TooltipComponent.cpp,src/ui/TooltipComponent.cpp,manual_review_required,0.9746,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/VocalControlPanel.cpp,src/ui/VocalControlPanel.cpp,manual_review_required,0.9999,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/WorkstationPanel.cpp,src/ui/WorkstationPanel.cpp,manual_review_required,0.9989,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/theory/ConceptBrowser.h,src/ui/theory/ConceptBrowser.h,manual_review_required,0.9997,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/theory/LearningPanel.cpp,src/ui/theory/LearningPanel.cpp,manual_review_required,0.9940,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/ui/theory/LearningPanel.h,src/ui/theory/LearningPanel.h,manual_review_required,0.9992,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/voice/CMUDictionary.cpp,src/voice/CMUDictionary.cpp,manual_review_required,1.0000,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/voice/MultiVoiceHarmony.cpp,src/voice/MultiVoiceHarmony.cpp,manual_review_required,0.9998,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/voice/VoiceCloner.cpp,src/voice/VoiceCloner.cpp,manual_review_required,0.9990,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/voice/VoiceSynthesizer.cpp,src/voice/VoiceSynthesizer.cpp,manual_review_required,0.9999,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src/voice/VoiceSynthesizer.h,src/voice/VoiceSynthesizer.h,manual_review_required,0.9998,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src_penta-core/CMakeLists.txt,src_penta-core/CMakeLists.txt,manual_review_required,0.9945,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src_penta-core/diagnostics/PerformanceMonitor.cpp,src_penta-core/diagnostics/PerformanceMonitor.cpp,manual_review_required,0.9922,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src_penta-core/groove/GrooveEngine.cpp,src_penta-core/groove/GrooveEngine.cpp,manual_review_required,0.9935,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src_penta-core/groove/OnsetDetector.cpp,src_penta-core/groove/OnsetDetector.cpp,manual_review_required,0.9874,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src_penta-core/groove/RhythmQuantizer.cpp,src_penta-core/groove/RhythmQuantizer.cpp,manual_review_required,0.9869,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src_penta-core/osc/OSCClient.cpp,src_penta-core/osc/OSCClient.cpp,manual_review_required,0.9967,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src_penta-core/osc/OSCMessage.cpp,src_penta-core/osc/OSCMessage.cpp,manual_review_required,0.9865,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src_penta-core/osc/OSCServer.cpp,src_penta-core/osc/OSCServer.cpp,manual_review_required,0.9898,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/src_penta-core/osc/RTMessageQueue.cpp,src_penta-core/osc/RTMessageQueue.cpp,manual_review_required,0.9923,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/tailwind.config.js,tailwind.config.js,manual_review_required,0.9544,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/tests/conftest.py,tests/conftest.py,manual_review_required,0.9923,high_confidence_heuristic,approved_auto_apply
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/vite.config.ts,vite.config.ts,manual_review_required,0.9730,high_confidence_heuristic,approved_auto_apply
