status,recovered_abs_path,top_candidate,top_score,second_candidate,second_score,reason
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/check_project_dependencies.sh,.copilot-sync.sh,0.7776,cleanup_unnecessary_files.sh,0.7659,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/check_project_dependencies_fast.sh,cleanup_and_fix_gitignore.sh,0.7852,cleanup_unnecessary_files.sh,0.7711,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/cleanup_empty_directories.sh,cleanup_unnecessary_files.sh,0.8663,cleanup_and_fix_gitignore.sh,0.8479,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/cleanup_ios_backups.sh,cleanup_unnecessary_files.sh,0.8548,cleanup_and_fix_gitignore.sh,0.8320,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/cleanup_library.sh,cleanup_unnecessary_files.sh,0.8690,cleanup_and_fix_gitignore.sh,0.8545,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/cmake/ArchitectureChecks.cmake,cmake/FindRTNeural.cmake,0.8491,cmake/FindONNXRuntime.cmake,0.8031,ambiguous_or_medium_confidence_heuristic
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/config/emotion_recognizer.yaml,configs/emotion_recognizer.yaml,0.9652,configs/instrument_recognizer.yaml,0.8487,high_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/config/models.yaml,config/build-dev-mac.yaml,0.8186,configs/melody_transformer.yaml,0.8161,ambiguous_or_medium_confidence_heuristic
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/configs/__init__.py,configs/__init__.py,1.0000,configs/storage.py,0.7695,high_confidence_heuristic
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/configs/config_loader.py,configs/config_loader.py,0.9990,configs/storage.py,0.8125,high_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/AI_CONTROL_LAYER.md,docs/ANALYSIS_CODE_STRUCTURE.md,0.8443,docs/Audio Feel Extractor.md,0.8440,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/API.md,docs/ROADMAP.md,0.8596,docs/MIGRATION.md,0.8468,ambiguous_or_medium_confidence_heuristic
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/ARCHITECTURE.md,docs/ARCHITECTURE.md,0.9559,docs/cpp_audio_architecture.md,0.8923,high_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/CLOUD_TRAINING_GUIDE.md,docs/MK_TRAINING_GUIDELINES.md,0.9169,docs/HARDWARE_TRAINING_SPECS.md,0.8740,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/DEBUGGING_GUIDE.md,docs/DEPENDENCY_SETUP_GUIDE.md,0.8490,docs/MK_TRAINING_GUIDELINES.md,0.8304,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/DEVELOPMENT.md,docs/hybrid_development_roadmap.md,0.8763,docs/DEVELOPMENT_ROADMAP_music-brain.md,0.8564,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/DSP_CORE_API.md,docs/ROADMAP_penta-core.md,0.8598,docs/README_penta-core.md,0.8518,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/DUPLICATE_CODE_ANALYSIS.md,docs/critical_broken_code_analysis.md,0.8802,docs/Audio Cataloger Setup.md,0.8351,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/ENVIRONMENT.md,docs/MAIN_DOCUMENTATION.md,0.8535,docs/MIGRATION.md,0.8526,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/HOST_GLUE_ARCHITECTURE.md,docs/ARCHITECTURE.md,0.8831,docs/cpp_audio_architecture.md,0.8777,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/INTENT_IR_SPEC.md,docs/TEST_README.md,0.8712,docs/LICENSE.md,0.8666,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/MERGE_LOG.md,docs/MODEL_CARD_TEMPLATE.md,0.8234,docs/ARCHITECTURE.md,0.8206,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/ML_TRAINING_STATUS.md,docs/MK_TRAINING_GUIDELINES.md,0.8860,docs/HARDWARE_TRAINING_SPECS.md,0.8678,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/NAMING_CONVENTIONS.md,docs/MAIN_DOCUMENTATION.md,0.8837,docs/MIGRATION.md,0.8590,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STASH_INTEGRATION_LOG.md,docs/CUSTOM_GPT_INSTRUCTIONS.md,0.8611,docs/MIGRATION.md,0.8489,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STASH_INVENTORY.md,docs/QUICKSTART_penta-core.md,0.8420,docs/README_penta-core.md,0.8293,ambiguous_or_medium_confidence_heuristic
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STRUCTURE_CROSS_EXAMINATION/00_CROSS_EXAMINATION_INDEX.md,docs/integrations/INTEGRATION_GUIDE.md,0.6200,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STRUCTURE_CROSS_EXAMINATION/01_DOCUMENTATION_STRUCTURE_MAP.md,docs/integrations/Integration_Architecture.md,0.6385,docs/integrations/INTEGRATION_GUIDE.md,0.6149,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STRUCTURE_CROSS_EXAMINATION/02_SPEC_COVERAGE_ANALYSIS.md,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STRUCTURE_CROSS_EXAMINATION/03_CODE_ARCHITECTURE_REPORT.md,docs/integrations/Integration_Architecture.md,0.6487,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STRUCTURE_CROSS_EXAMINATION/04_UI_UX_COMPLIANCE_REPORT.md,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STRUCTURE_CROSS_EXAMINATION/05_SELECTED_FILES_DEEP_DIVE.md,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STRUCTURE_CROSS_EXAMINATION/06_GAP_ANALYSIS_AND_RECOMMENDATIONS.md,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STRUCTURE_CROSS_EXAMINATION/07_SPEC_TO_IMPLEMENTATION_MATRIX.md,docs/summaries/TODO_IMPLEMENTATION_SUMMARY.md,0.6366,docs/summaries/IMPLEMENTATION_SUMMARY.md,0.6249,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/STRUCTURE_CROSS_EXAMINATION/08_MODERN_STANDARDS_COMPLIANCE.md,,0.0000,,0.0000,no_candidate
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/UI_BOUNDARY_RULES.md,docs/music_brain_vault_analysis_report.md,0.8479,docs/audio-interfaces.md,0.8415,ambiguous_or_medium_confidence_heuristic
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/audit/build_verification_report.md,docs/summaries/FINAL_TODO_COMPLETION_REPORT.md,0.6713,docs/summaries/INTEGRATION_COMPLETE.md,0.6590,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/audit/plugin_compliance_audit.md,docs/sprints/SPRINT_5_COMPLETION_SUMMARY.md,0.6826,docs/summaries/MVP_COMPLETE.md,0.6733,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/audit/standalone_compliance_audit.md,docs/summaries/FINAL_TODO_COMPLETION_REPORT.md,0.6784,docs/summaries/INTEGRATION_COMPLETE.md,0.6754,no_valid_candidate_above_threshold
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/control_trust.md,docs/CONTRIBUTING.md,0.8610,docs/TRIAL_RUN_CHECKLIST.md,0.8432,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/output_verification.md,docs/CUSTOM_GPT_INSTRUCTIONS.md,0.8446,docs/AI_AU_Plugin_Reference.md,0.8233,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/previews/README.md,docs/penta_core/README.md,0.7587,docs/mixer/README.md,0.7357,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/screenshots/README.md,tools/scripts/README.md,0.7524,docs/penta_core/README.md,0.7369,ambiguous_or_medium_confidence_heuristic
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/source/api/index.rst,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/source/conf.py,daiw_mcp/tests/conftest.py,0.6093,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/source/guides/architecture.rst,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/source/guides/contributing.rst,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/source/guides/index.rst,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/source/guides/onboarding.rst,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/source/guides/troubleshooting.rst,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/source/index.rst,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/specs/01_FOUNDATION_SYSTEM_UI.md,docs/sprints/SPRINT_5_COMPLETION_SUMMARY.md,0.6972,docs/summaries/IMPLEMENTATION_SUMMARY.md,0.6886,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/specs/02_LAYOUT_NAVIGATION.md,docs/sprints/Sprint_2_Core_Integration.md,0.6885,docs/MIGRATION.md,0.6639,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/specs/03_VISUAL_SYSTEM.md,docs/sprints/Sprint_8_Enterprise_Ecosystem.md,0.6957,docs/ANALYSIS_BUILD_SYSTEM.md,0.6809,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/specs/04_CORE_MUSICAL_UI.md,docs/penta_core/daiw-music-brain.md,0.6866,docs/sprints/Sprint_6_Advanced_Music_Theory_and_AI.md,0.6863,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/specs/05_AI_ML_VISIBILITY.md,docs/penta_core/daw-engine-stability.md,0.6846,docs/penta_core/daiw-music-brain.md,0.6703,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/specs/06_CONTROL_TRUST.md,docs/summaries/progress.md,0.6837,docs/sprints/Sprint_2_Core_Integration.md,0.6622,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/specs/07_PLUGIN_SPECIFIC.md,docs/sprints/SPRINT_5_COMPLETION_SUMMARY.md,0.6679,docs/summaries/progress.md,0.6606,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/specs/08_OUTPUT_VERIFICATION.md,docs/sprints/Sprint_2_Core_Integration.md,0.6829,docs/sprints/SPRINT_5_COMPLETION_SUMMARY.md,0.6789,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/docs/specs/09_DOCUMENTATION_REPO.md,docs/sprints/Sprint_3_Documentation_and_Examples.md,0.7325,docs/summaries/FINAL_TODO_COMPLETION_REPORT.md,0.7185,no_valid_candidate_above_threshold
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/examples/spectocloud_animation.py,examples/integration_demo.py,0.7845,examples/integration_example.py,0.7827,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/examples/spectocloud_example.py,examples/teacher_example.py,0.8910,examples/integration_example.py,0.8575,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/execute_safe_cleanup.sh,cleanup_and_fix_gitignore.sh,0.8124,cleanup_unnecessary_files.sh,0.7960,ambiguous_or_medium_confidence_heuristic
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/EXPERIMENTAL_FILES_ANALYSIS.md,docs/sprints/Sprint_1_Core_Testing_and_Quality.md,0.6336,docs/sprints/Sprint_3_Documentation_and_Examples.md,0.6227,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/HarmonyEngine.cpp,src_penta-core/harmony/HarmonyEngine.cpp,0.6367,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/KellyBrain.cpp,src/engine/KellyBrain.cpp,0.6336,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/KellyBrain.h,src/engine/KellyBrain.h,0.6301,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/KellyTypes.h,src/common/KellyTypes.h,0.6065,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/MLBridge.cpp,src/ml/MLBridge.cpp,0.6292,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/MLBridge.h,external/JUCE/examples/Assets/Box2DTests/Bridge.h,0.6382,src/ml/MLBridge.h,0.6267,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/MultiModelProcessor.h,src/ml/MultiModelProcessor.h,0.6044,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/PluginEditor.cpp,external/JUCE/examples/CMake/AudioPlugin/PluginEditor.cpp,0.6538,external/JUCE/examples/CMake/AudioPlugin/PluginProcessor.cpp,0.6103,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/PluginEditor.h,external/JUCE/examples/CMake/AudioPlugin/PluginEditor.h,0.6799,external/JUCE/extras/AudioPluginHost/Source/UI/PluginWindow.h,0.6010,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/PluginEditor_1.h,external/JUCE/examples/CMake/AudioPlugin/PluginEditor.h,0.6599,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/PyHarmony.cpp,,0.0000,,0.0000,no_candidate
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/plugin_editor.cpp,external/JUCE/examples/CMake/AudioPlugin/PluginEditor.cpp,0.6381,src/plugin/PluginEditor.cpp,0.6112,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/plugin_editor.h,external/JUCE/examples/CMake/AudioPlugin/PluginEditor.h,0.6396,external/JUCE/extras/AudioPluginHost/Source/UI/PluginWindow.h,0.6230,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/plugin_processor.cpp,external/JUCE/examples/CMake/AudioPlugin/PluginProcessor.cpp,0.6830,external/JUCE/modules/juce_audio_processors/juce_audio_processors.cpp,0.6082,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/plugin_processor.h,external/JUCE/examples/CMake/AudioPlugin/PluginProcessor.h,0.6720,,0.0000,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/experiments/downloads-backup/test_harmony 2.cpp,,0.0000,,0.0000,no_candidate
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/generate_aggressive_cleanup_plan.sh,cleanup_and_fix_gitignore.sh,0.8177,cleanup_unnecessary_files.sh,0.7932,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/generate_deletion_plan.sh,cleanup_unnecessary_files.sh,0.7816,cleanup_and_fix_gitignore.sh,0.7767,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/generate_git_safe_cleanup_plan.sh,cleanup_and_fix_gitignore.sh,0.7999,cleanup_unnecessary_files.sh,0.7792,ambiguous_or_medium_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/include/daiw/core.hpp,include/daiw/memory.hpp,0.8516,include/daiw/types.hpp,0.8286,ambiguous_or_medium_confidence_heuristic
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/include/daiw/memory.hpp,include/daiw/memory.hpp,0.9993,include/daiw/types.hpp,0.8438,high_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/include/daiw/midi.hpp,include/daiw/memory.hpp,0.8299,cpp_music_brain/include/daiw/midi.hpp,0.8198,ambiguous_or_medium_confidence_heuristic
candidate_match,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/include/daiw/midi/MidiSequence.h,include/daiw/midi/MidiSequence.h,0.9996,include/daiw/midi/MidiMessage.h,0.8751,high_confidence_heuristic
conflict,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/include/daiw/simd.hpp,include/daiw/types.hpp,0.8463,include/daiw/memory.hpp,0.8439,ambiguous_or_medium_confidence_heuristic
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/include/kmidi/IntentIR.h,include/daiw/midi/MidiSequence.h,0.7326,include/daiw/midi/MidiMessage.h,0.7142,no_valid_candidate_above_threshold
new_file,/Volumes/KmiDi-external/KmiDi_MASTER_VAULTEXTERNAL/KmiDi/legacy/RECOVERY_SOURCE/Datasets_Project/KmiDi/include/kmidi/IntentIR_JSON.h,include/daiw/midi/MidiIO.h,0.7113,include/daiw/midi/MidiMessage.h,0.6754,no_valid_candidate_above_threshold
